datetime,BNB,ETH,SOL,USDC,BNBUSDC,ETHUSDC,SOLUSDC,SUM
2026-04-03 16:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18465670409999524,-89.79039,93.13244655839999,101.1580969443
2026-04-03 17:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18453126009999526,-89.60073200000001,92.716263828,100.93169765789999
2026-04-03 18:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18440895219999526,-89.55266200000001,92.63533940819998,100.89896554599997
2026-04-03 19:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18460966259999526,-89.702116,92.72782445939998,100.84179588679999
2026-04-03 20:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18454694059999527,-89.70517500000001,92.716263828,100.82723897739999
2026-04-03 21:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18463788749999527,-89.952954,92.94747645599999,100.8105816585
2026-04-03 22:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18417060859999526,-89.663223,92.658460671,100.8117641524
2026-04-03 23:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18449989909999526,-89.752371,92.94747645599999,101.0113026469
2026-04-04 00:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18430232479999525,-89.68376200000002,92.76250635359999,100.89513911879997
2026-04-04 01:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18430546089999528,-89.640499,92.64690003959998,100.82279266869999
2026-04-04 02:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18449049079999524,-89.590681,92.7047031966,100.93022879579999
2026-04-04 03:00:00+00:00,-0.00031360999999999195,-0.0437,1.1560631399999999,98.00069709,-0.18475392319999526,-89.58718500000002,92.69314256519999,100.92190073199998
2026-04-04 04:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.2491121125,-89.637877,0.0050676164,100.8069598189
2026-04-04 05:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.3916967274,-89.750623,0.005063827999999999,100.83679464540002
2026-04-04 06:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.69096773230001,-89.86730200000001,0.0050802443999999995,101.01940306670001
2026-04-04 07:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.4449701,-89.75193400000002,0.005071404799999999,100.8887645948
2026-04-04 08:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.35722572160002,-89.60990900000002,0.005050568599999999,100.94302438019999
2026-04-04 09:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.4700399224,-89.603791,0.0050537256000000004,101.06195973800003
2026-04-04 10:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.47474051410002,-89.773784,0.005066353599999999,100.8966799577
2026-04-04 11:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.36506004110001,-89.66540800000001,0.0050644594,100.8953735905
2026-04-04 12:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.3948304552,-89.59155500000001,0.005057513999999999,100.9989900592
2026-04-04 13:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.47630737800002,-89.74188300000002,0.005053094199999999,100.93013456219998
2026-04-04 14:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.4794411058,-89.72047,0.005073930399999999,100.95470212619999
2026-04-04 15:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.6188919929,-89.85987300000001,0.005120654,100.95479673689998
2026-04-04 16:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.65492986260001,-89.836275,0.005097923599999999,101.0144098762
2026-04-04 17:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.86645648910002,-89.890026,0.0051099202,101.17219749930001
2026-04-04 18:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.97143637040001,-89.810055,0.0051042375999999995,101.35714269799999
2026-04-04 19:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.98710500940001,-90.227827,0.005104868999999999,100.9550399684
2026-04-04 20:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,93.00434051230002,-90.144797,0.0051023434,101.05530294570002
2026-04-04 21:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,93.14379139940002,-90.407871,0.005109288799999999,100.93168677820002
2026-04-04 22:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,93.11088725750001,-90.421418,0.005114339999999999,100.8852406875
2026-04-04 23:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.97143637040001,-90.26322400000001,0.005103606199999999,100.90397306659999
2026-04-05 00:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.82885175550001,-90.11377,0.005095398,100.9108342435
2026-04-05 01:00:00+00:00,0.15668639,-0.0437,6.314e-05,98.19065709,92.7458079688,-89.907069,0.0050834014,101.03447946019999
2026-04-05 02:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40718027580000005,-90.015882,0.0050884526,100.89380381839999
2026-04-05 03:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4073244177,-89.875168,0.005085927,101.0346594347
2026-04-05 04:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4071116368,-89.810492,0.0050720361999999995,101.09910876300002
2026-04-05 05:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4065144775,-89.52382,0.0050707734,101.3851823409
2026-04-05 06:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4053201589,-89.074584,0.0050253126,101.83317856149999
2026-04-05 07:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40528583940000007,-89.029573,0.005025943999999999,101.87815587339999
2026-04-05 08:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40664489160000006,-89.111292,0.0050272068,101.79779718839998
2026-04-05 09:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4072969621,-89.341154,0.0050410976,101.56860114969999
2026-04-05 10:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40761956540000005,-89.35513800000001,0.0050410976,101.554939753
2026-04-05 11:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40770193220000006,-89.249384,0.005044886,101.6607799082
2026-04-05 12:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40468181620000004,-88.639332,0.00498806,102.2677549662
2026-04-05 13:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40435234900000006,-89.00073100000002,0.005001319399999999,101.90603975839997
2026-04-05 14:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40462690500000004,-89.082013,0.0050063706,101.82503736559998
2026-04-05 15:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40711850070000005,-89.753245,0.005025943999999999,101.15631653469998
2026-04-05 16:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.406960631,-89.67895500000002,0.005017104399999999,101.23043982539998
2026-04-05 17:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4070224061,-90.13256100000001,0.005044886,100.77692338209998
2026-04-05 18:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40648015800000004,-90.15266299999999,0.0050480429999999995,100.756282291
2026-04-05 19:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4067066667,-90.125569,0.0050404662,100.78359522289999
2026-04-05 20:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40735187330000006,-90.411367,0.005061302399999999,100.4984632657
2026-04-05 21:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4058418153,-90.02243700000001,0.005035415,100.88585732029998
2026-04-05 22:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.40984346900000007,-91.149023,0.005087821199999999,99.7633253802
2026-04-05 23:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41286358500000003,-92.21442900000001,0.005170534599999999,98.70102220959998
2026-04-06 00:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4141951816000001,-92.730963,0.0051976847999999996,98.1858469564
2026-04-06 01:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41233506470000003,-92.430744,0.0051579066,98.48416606129999
2026-04-06 02:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41387944220000006,-93.23788300000001,0.0052033674,97.67861689959999
2026-04-06 03:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4122526979,-93.052595,0.0051844254,97.86225921329999
2026-04-06 04:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41182713610000005,-93.127322,0.00517748,97.78709970609998
2026-04-06 05:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4131999161,-93.13737300000001,0.0051717974,97.7784158035
2026-04-06 06:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41276749040000005,-92.97306100000002,0.005145909999999999,97.94226949039998
2026-04-06 07:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.414442282,-93.29513000000001,0.005166114799999999,97.6218954868
2026-04-06 08:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4147031102,-93.451576,0.00517748,97.4657216802
2026-04-06 09:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41662500220000004,-93.997389,0.005207155799999999,96.92186024799999
2026-04-06 10:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4163710379,-94.097899,0.0052204152,96.82110954310001
2026-04-06 11:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41551305040000003,-94.02186100000002,0.005205893,96.89627503339997
2026-04-06 12:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41480606870000003,-93.67488300000001,0.005196421999999999,97.24253658069998
2026-04-06 13:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4156571923000001,-93.779763,0.005206524399999999,97.13851780669998
2026-04-06 14:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41670050510000006,-94.24822700000001,0.0051920021999999994,96.6710825973
2026-04-06 15:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4176339955000001,-94.595205,0.005194527799999999,96.3250406133
2026-04-06 16:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4157121035,-93.545094,0.0051515926,97.37318678609999
2026-04-06 17:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41489529940000003,-93.297315,0.0051547495999999995,97.620152139
2026-04-06 18:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4165906827,-93.72950800000001,0.005169903199999999,97.18966967589998
2026-04-06 19:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4164122213,-93.703725,0.005171166,97.21527547729998
2026-04-06 20:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4162818072,-93.902997,0.00517748,97.0158793772
2026-04-06 21:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41545127530000003,-93.497898,0.005145278599999999,97.42011564389999
2026-04-06 22:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4118614556,-92.006417,0.0050619338,98.90792347939998
2026-04-06 23:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41190950290000006,-92.082892,0.005053094199999999,98.83148768709998
2026-04-07 00:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.41124370460000004,-92.323242,0.0050455173999999995,98.59046431200001
2026-04-07 01:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4099258358,-91.74858700000001,0.0050215241999999995,99.16377745
2026-04-07 02:00:00+00:00,0.00068639,-0.0437,6.314e-05,190.49741709,0.4107838233000001,-92.06890800000001,0.0050335208,98.84432643409998
