Open_Time_ms,Open,High,Low,Close,Volume,Close_Time_ms,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
1774112400000,89.69,89.71,89.41,89.56,37345.038,1774115999999,3346125.91208,15273,21877.905,1960397.3402
1774116000000,89.55,89.95,89.55,89.78,25053.877,1774119599999,2247036.40736,12860,16846.553,1510604.94305
1774119600000,89.77,89.91,89.7,89.79,13022.281,1774123199999,1169661.36813,7272,8241.302,740220.70871
1774123200000,89.8,90.29,89.78,90.16,33931.329,1774126799999,3056266.31626,11728,21639.846,1948697.51945
1774126800000,90.16,90.22,89.92,90.01,30285.664,1774130399999,2727993.36632,9021,11227.457,1011111.69864
1774130400000,90.0,90.07,89.82,89.9,24057.518,1774133999999,2163567.21633,10823,8896.335,799935.19906
1774134000000,89.9,89.9,87.14,87.56,304930.44,1774137599999,26874440.57488,89887,129795.08,11426430.17837
1774137600000,87.55,87.78,86.26,87.33,339154.713,1774141199999,29515165.22175,126664,168527.774,14672018.88509
1774141200000,87.32,87.72,86.96,87.45,96494.182,1774144799999,8426945.34607,34798,55373.44,4836571.76157
1774144800000,87.46,88.48,87.36,88.16,102700.819,1774148399999,9024072.62817,33346,61421.16,5398346.08607
1774148400000,88.15,89.17,87.77,88.68,158878.58,1774151999999,14061626.51603,46713,77608.031,6876158.21387
1774152000000,88.67,89.2,88.6,89.03,110061.941,1774155599999,9784899.30911,38139,50146.101,4458151.53755
1774155600000,89.02,89.02,88.44,88.48,52610.097,1774159199999,4664415.03828,17319,22876.88,2028455.24312
1774159200000,88.48,88.48,88.14,88.2,51616.173,1774162799999,4554970.5725,24792,30355.511,2678520.83732
1774162800000,88.2,88.33,87.67,87.7,56190.27,1774166399999,4947452.66665,25110,25435.304,2239869.94786
1774166400000,87.7,87.74,86.85,87.38,120066.892,1774169999999,10475356.59233,38964,53394.345,4658911.17712
1774170000000,87.37,87.66,87.19,87.32,57757.205,1774173599999,5047090.06341,19358,31364.254,2740477.36612
1774173600000,87.32,87.51,87.23,87.34,33476.888,1774177199999,2925113.38545,16322,13930.157,1217179.41843
1774177200000,87.34,87.51,86.84,86.85,92663.715,1774180799999,8085000.32425,28282,45968.527,4010708.95029
1774180800000,86.84,87.47,86.82,87.27,77026.59,1774184399999,6711092.57218,23694,50047.791,4362245.92508
1774184400000,87.27,87.74,87.01,87.33,55735.335,1774187999999,4872041.8981,20738,32183.924,2813949.54328
1774188000000,87.32,87.6,87.04,87.21,34427.89,1774191599999,3007062.6601,18198,16597.316,1449799.6202
1774191600000,87.2,87.59,87.17,87.57,38789.341,1774195199999,3388785.39902,18616,22807.267,1992693.86493
1774195200000,87.58,87.71,87.26,87.48,46686.867,1774198799999,4084655.01977,17928,22738.709,1989400.69166
1774198800000,87.48,87.56,87.2,87.26,35622.948,1774202399999,3112196.69172,13749,12292.098,1074158.82587
1774202400000,87.26,87.32,86.51,87.01,68498.263,1774205999999,5956582.67845,23890,32573.166,2833261.73051
1774206000000,87.01,87.02,86.57,86.86,46219.433,1774209599999,4011750.70853,20999,17706.225,1536888.57695
1774209600000,86.87,87.19,86.55,86.58,39894.334,1774213199999,3465807.8333,18862,22943.823,1993545.63802
1774213200000,86.58,86.64,85.14,85.99,227010.73,1774216799999,19479783.18047,77740,91932.574,7888971.4475
1774216800000,86.0,86.77,85.51,86.75,134319.981,1774220399999,11576291.63523,56572,81224.297,7003659.69375
1774220400000,86.75,87.02,86.01,86.2,62183.944,1774223999999,5381921.12986,32194,25558.888,2213606.64364
1774224000000,86.21,86.61,85.47,85.9,95776.646,1774227599999,8239640.99522,53658,42309.304,3642743.21227
1774227600000,85.9,86.61,85.74,86.09,73802.008,1774231199999,6370001.15908,37582,38976.855,3364629.80125
1774231200000,86.1,86.98,86.05,86.7,77009.926,1774234799999,6666204.60342,38556,49019.214,4244290.53933
1774234800000,86.71,87.22,86.38,86.4,72226.015,1774238399999,6263587.46298,32340,41257.353,3579166.33563
1774238400000,86.39,86.92,86.32,86.91,75312.646,1774241999999,6521992.46286,28821,42196.619,3655731.35312
1774242000000,86.9,87.33,86.85,87.19,150192.718,1774245599999,13080815.23206,35474,80237.07,6987383.21466
1774245600000,87.18,87.18,85.44,85.75,121269.028,1774249199999,10446444.72998,48084,43382.86,3737849.35738
1774249200000,85.75,86.23,85.11,85.99,148108.547,1774252799999,12685057.36844,60222,84645.682,7251700.90203
1774252800000,86.0,86.46,85.85,85.95,72114.435,1774256399999,6216782.89847,43950,30173.592,2601794.40212
1774256400000,85.96,86.02,85.19,85.76,64088.273,1774259999999,5487815.15384,32319,23385.587,2002488.47591
1774260000000,85.76,86.32,85.66,86.06,69860.499,1774263599999,6006832.06312,31078,44064.898,3788767.15768
1774263600000,86.06,91.93,86.05,88.78,1261151.171,1774267199999,113467784.40688,381799,643673.122,57880584.1382
1774267200000,88.78,90.5,88.33,90.23,243562.245,1774270799999,21787797.97414,124169,115987.867,10386236.06816
1774270800000,90.24,91.49,89.9,91.34,278888.197,1774274399999,25288181.48005,127116,162427.094,14733801.08098
1774274400000,91.34,91.73,91.04,91.51,255223.122,1774277999999,23328987.44129,104521,131484.819,12018893.7322
1774278000000,91.52,92.26,89.8,89.95,369568.413,1774281599999,33622706.83201,113848,184889.964,16827116.20664
1774281600000,89.96,90.47,89.4,90.35,228912.646,1774285199999,20621815.19279,88936,104150.997,9380443.48847
1774285200000,90.35,91.44,89.7,91.28,325650.2,1774288799999,29582160.78931,75657,199103.839,18083052.70538
1774288800000,91.28,91.8,90.93,91.62,149681.925,1774292399999,13680648.54308,56194,84599.604,7732492.6352
1774292400000,91.61,91.9,91.24,91.39,97938.154,1774295999999,8962934.13038,38402,53563.132,4901076.12761
1774296000000,91.38,92.02,91.24,91.79,94180.832,1774299599999,8637461.606,29477,53564.779,4913766.25264
1774299600000,91.79,91.97,91.51,91.62,66820.345,1774303199999,6129560.79719,20494,38872.6,3565840.90088
