Open_Time_ms,Open,High,Low,Close,Volume,Close_Time_ms,Quote_Asset_Volume,Number_of_Trades,Taker_Buy_Base_Asset_Volume,Taker_Buy_Quote_Asset_Volume
1774166400000,631.98,632.1,628.84,630.85,4630.467,1774169999999,2919503.25906,40816,2063.147,1300853.03105
1774170000000,630.86,631.86,629.92,631.11,2162.136,1774173599999,1364367.42336,22608,1015.444,640781.12371
1774173600000,631.12,631.52,629.29,629.61,2815.532,1774177199999,1774277.07139,25941,1054.865,664718.87536
1774177200000,629.62,630.05,627.61,627.9,4601.963,1774180799999,2894084.27322,49928,2141.45,1346756.46484
1774180800000,627.9,630.97,627.9,629.48,3856.732,1774184399999,2428168.46499,36375,2039.219,1283886.37591
1774184400000,629.48,631.71,629.0,630.24,5964.501,1774187999999,3759878.92542,35895,3449.192,2174368.95504
1774188000000,630.25,631.76,628.86,629.98,1780.443,1774191599999,1122518.55905,22890,861.513,543220.06346
1774191600000,629.97,631.76,629.25,629.7,3247.25,1774195199999,2046512.05442,27845,1687.058,1063270.19636
1774195200000,629.7,630.86,629.42,630.55,4806.247,1774198799999,3028110.96539,27294,3283.31,2068657.85445
1774198800000,630.55,632.26,629.9,630.64,4957.827,1774202399999,3128642.61826,40726,2391.546,1509066.83204
1774202400000,630.65,631.45,627.61,629.6,3293.062,1774205999999,2073226.24097,33483,1446.388,910599.79225
1774206000000,629.6,629.6,626.57,627.44,3343.302,1774209599999,2098636.0051,29787,1474.318,925506.10081
1774209600000,627.45,630.0,627.45,628.07,2764.941,1774213199999,1738400.87671,25418,1578.292,992384.57107
1774213200000,628.06,628.6,622.16,625.91,7014.817,1774216799999,4382004.0655,62182,3012.013,1881795.89512
1774216800000,625.92,630.11,623.06,629.92,4984.829,1774220399999,3126587.16517,51000,3070.179,1926492.52032
1774220400000,629.92,631.35,626.19,626.41,3010.924,1774223999999,1892272.98343,26417,1299.155,816797.55312
1774224000000,626.41,628.0,622.0,624.77,8335.621,1774227599999,5213852.89118,57121,4614.89,2887600.01924
1774227600000,624.78,628.18,623.72,626.43,5508.617,1774231199999,3452457.92423,35082,3228.665,2023686.69058
1774231200000,626.43,630.29,625.49,628.74,3300.208,1774234799999,2072865.796,27527,1788.526,1123474.51075
1774234800000,628.73,630.71,626.19,626.47,3106.283,1774238399999,1951603.70955,23853,1429.854,898521.71593
1774238400000,626.46,629.8,626.46,629.57,1985.722,1774241999999,1247048.71799,22989,1195.222,750761.15781
1774242000000,629.58,632.0,629.58,631.92,3132.074,1774245599999,1975334.97042,28015,1852.499,1168323.77665
1774245600000,631.91,631.91,621.4,622.87,8527.604,1774249199999,5336271.0793,50342,3755.16,2349862.28875
1774249200000,622.88,625.62,620.33,624.33,6563.385,1774252799999,4088786.01207,49452,3185.382,1984840.74588
1774252800000,624.34,626.35,623.55,624.38,3901.083,1774256399999,2438233.00194,34877,2046.297,1279143.43703
1774256400000,624.39,626.1,621.59,625.78,4527.114,1774259999999,2825375.69623,31863,2395.57,1495684.13317
1774260000000,625.78,628.1,625.1,626.62,6237.242,1774263599999,3908368.72887,39357,2390.736,1497529.9138
1774263600000,626.62,650.85,626.62,638.4,60562.376,1774267199999,38992338.54541,335705,34520.924,22219923.59825
1774267200000,638.4,645.65,635.81,645.17,11939.896,1774270799999,7657032.08472,109772,6260.156,4014688.95099
1774270800000,645.17,649.55,642.94,647.81,13750.718,1774274399999,8881429.889,128575,6842.54,4420445.74818
1774274400000,647.82,649.37,644.25,646.21,26031.423,1774277999999,16827049.18907,128888,15663.216,10126111.55071
1774278000000,646.22,647.77,636.73,637.25,27579.329,1774281599999,17708490.87762,126306,16262.334,10442470.93048
1774281600000,637.25,638.98,633.76,635.7,24931.13,1774285199999,15857164.11449,137903,13255.879,8426774.17727
1774285200000,635.71,638.12,632.49,637.98,22206.83,1774288799999,14092539.38137,95532,13690.051,8687698.55547
1774288800000,637.98,639.62,636.12,639.52,3776.331,1774292399999,2408985.95413,41839,2143.294,1367287.06528
1774292400000,639.53,640.76,637.09,637.62,3423.121,1774295999999,2187329.8635,26549,1662.137,1062217.56895
1774296000000,637.62,639.68,636.5,639.23,1544.247,1774299599999,985596.28198,14763,860.723,549479.54046
1774299600000,639.24,641.09,639.2,639.59,2531.472,1774303199999,1620106.82588,20135,1415.371,905718.85908
1774303200000,639.59,639.88,637.13,638.53,2078.602,1774306799999,1327176.98427,25497,912.9,582834.6351
1774306800000,638.53,639.38,636.24,639.11,2076.446,1774310399999,1324082.57043,20484,1159.559,739497.43683
1774310400000,639.12,640.17,634.8,636.69,3992.686,1774313999999,2546239.22206,36722,1852.061,1181229.2358
1774314000000,636.69,636.84,632.43,633.67,3719.038,1774317599999,2360955.92174,36166,1893.108,1201949.16306
1774317600000,633.67,635.43,632.0,632.81,3654.025,1774321199999,2313744.27718,34732,1876.258,1188142.95419
1774321200000,632.82,633.57,632.35,632.7,2014.524,1774324799999,1274850.60281,26919,970.903,614389.8179
1774324800000,632.7,633.96,628.93,629.34,6259.479,1774328399999,3947685.80911,39080,2372.828,1495968.23568
1774328400000,629.34,629.68,627.21,629.29,4550.631,1774331999999,2858727.48167,44060,2133.168,1339896.39599
1774332000000,629.28,631.29,628.95,631.0,4000.751,1774335599999,2520590.10433,33535,1874.111,1180770.66524
1774335600000,631.0,638.44,630.76,637.86,6120.301,1774339199999,3886726.11898,50412,3418.538,2170862.09542
1774339200000,637.87,638.31,634.45,634.78,4975.875,1774342799999,3165507.65857,38879,1986.355,1263847.90712
1774342800000,634.77,638.84,634.0,638.56,3989.154,1774346399999,2538643.69669,32705,2329.957,1482820.87131
1774346400000,638.57,638.57,636.44,638.12,3923.627,1774349999999,2501458.45985,32658,1777.669,1133395.96337
1774350000000,638.12,639.81,635.85,638.88,4702.821,1774353599999,2999395.3982,37733,2093.653,1335624.2711
1774353600000,638.88,639.35,636.62,637.48,2860.868,1774357199999,1825579.59076,30728,1457.914,930337.02549
1774357200000,637.48,638.31,631.18,632.17,8231.734,1774360799999,5224981.41358,72055,3245.275,2059781.67515
1774360800000,632.17,634.26,627.2,629.91,10983.385,1774364399999,6924876.24704,85076,5316.282,3351813.48162
1774364400000,629.91,633.29,629.81,630.98,4687.399,1774367999999,2959874.97313,45311,2425.002,1531227.40767
